d;h;l;c;o;v
2020-10-28;1744,4792;1715,2395;1722,6648;1738,2973;109158378
2020-10-29;1733,7944;1704,8009;1716,0267;1718,9426;84407290
2020-10-30;1722,7659;1702,6879;1717,6224;1702,6879;48648289
2020-11-02;1752,5291;1710,1164;1748,4243;1723,2522;82128591
2020-11-03;1774,9814;1757,5708;1772,2734;1762,9635;81036684
2020-11-04;1801,023;1740,359;1795,5314;1748,2767;90065518
2020-11-05;1823,8289;1805,5201;1822,2118;1809,1828;82646975
2020-11-06;1827,2296;1801,6737;1819,5169;1818,6993;67722354
2020-11-09;1903,1796;1843,0809;1888,7363;1844,8952;169301720
2020-11-10;1893,304;1873,8996;1885,5368;1888,1374;131139366
2020-11-11;1908,3392;1880,3035;1902,889;1883,1306;117530091
2020-11-12;1906,7774;1886,2154;1892,4068;1888,5026;101101286
2020-11-13;1901,9396;1882,2234;1897,2953;1883,6918;100515137
2020-11-16;1926,9336;1901,7802;1918,4598;1907,4664;96745291
2020-11-17;1925,3246;1911,1737;1922,1976;1913,2116;86250285
2020-11-18;1928,5735;1910,9556;1922,5291;1914,6429;79278710
2020-11-19;1921,7461;1904,8734;1915,3993;1907,5786;74329126
2020-11-20;1932,9865;1909,5528;1926,4709;1911,5545;78336653
2020-11-23;1940,0893;1921,7704;1921,7704;1931,9645;69184802
2020-11-24;1938,5673;1927,252;1938,1384;1934,433;90133127
2020-11-25;1950,8093;1927,5689;1931,4307;1941,3806;83736581
2020-11-26;1940,6981;1929,6989;1931,9714;1938,2813;52568081
2020-11-27;1938,7091;1923,8998;1937,0909;1924,5749;58536096
2020-11-30;1935,1061;1916,8726;1917,5419;1930,5741;123307287
2020-12-01;1927,7064;1913,0679;1923,9988;1923,4699;67367980
2020-12-02;1925,8632;1914,1075;1918,9948;1916,3616;73770687
2020-12-03;1920,1376;1904,1025;1912,1753;1918,215;72199021
2020-12-04;1919,3116;1908,961;1916,9383;1910,8875;68372485
2020-12-07;1919,9964;1902,4367;1907,6095;1917,8193;76273061
2020-12-08;1925,5043;1897,0921;1925,5043;1903,5424;75863661
2020-12-09;1934,3021;1922,9706;1926,4235;1931,8252;75758766
2020-12-10;1927,2827;1894,8824;1906,8153;1925,8369;89505192
2020-12-11;1896,3905;1873,2229;1891,2156;1892,1908;94792954
2020-12-14;1908,2272;1888,0792;1890,6488;1900,2229;75652351
2020-12-15;1899,9824;1876,2787;1889,8373;1885,7112;121123037
2020-12-16;1908,014;1880,1043;1892,2587;1897,6287;100357074
2020-12-17;1902,6803;1883,6634;1885,1766;1900,238;86173600
2020-12-18;1898,2183;1881,0663;1886,8844;1881,764;116273874
2020-12-21;1866,929;1834,3028;1845,1126;1861,3759;99777939
2020-12-22;1864,1875;1848,4616;1863,282;1850,2226;56127737
2020-12-23;1867,9934;1855,8851;1867,9934;1865,6928;42683996
2020-12-28;1887,4663;1868,2155;1886,3785;1877,0692;43283683
2020-12-29;1902,3996;1888,2897;1893,0619;1891,0595;51148811
2020-12-30;1894,6912;1874,74;1874,74;1891,3127;65453581
2021-01-04;1911,2044;1887,8244;1895,4939;1887,8244;66535604
2021-01-05;1908,0716;1885,3263;1892,3534;1885,4253;35922026
2021-01-07;1941,0127;1925,0286;1939,4904;1931,8436;111068117
2021-01-08;1955,236;1943,065;1949,3696;1951,1734;78131214
2021-01-11;1955,9108;1939,0714;1941,4865;1948,0341;68665251
2021-01-12;1960,5949;1945,0194;1958,6185;1945,3595;76772132
2021-01-13;1965,6725;1951,879;1962,2629;1957,896;68933895
2021-01-14;1974,7943;1963,7978;1972,2249;1964,2424;84698723
2021-01-15;1973,6024;1945,8431;1954,7053;1969,7354;75533809
2021-01-18;1964,1417;1951,6799;1962,4261;1952,1411;49809981
2021-01-19;1978,6344;1956,3285;1957,8539;1975,8054;75197698
2021-01-20;1985,7454;1967,0641;1978,3718;1967,4284;79442045
2021-01-21;1996,4398;1980,2899;1987,2627;1992,4615;83651621
2021-01-22;1987,0258;1974,4793;1986,2381;1981,3898;64244360
2021-01-25;2000,1333;1970,8237;1975,0582;1994,4116;78437640
2021-01-26;1998,4082;1974,8029;1991,6555;1977,3609;75704550
2021-01-27;1996,7308;1958,6456;1976,1963;1995,2103;112522354
2021-01-28;1979,0728;1932,4832;1971,4032;1965,6609;115479042
2021-01-29;1978,6485;1948,1966;1948,7927;1958,2617;143076321
2021-02-01;1978,1483;1954,319;1977,8061;1960,5362;96331853
2021-02-02;1993,8664;1979,5965;1988,4898;1985,9322;92650071
2021-02-03;2005,7529;1988,6712;1997,6549;2005,0603;89742746
2021-02-04;2007,3941;1995,8987;2006,3307;2002,8178;105479159
2021-02-05;2008,224;1985,947;1989,3416;2008,224;83191473
2021-02-08;2006,6841;1996,2939;2002,5161;2000,7928;69825865
2021-02-09;2005,2627;1992,1651;1999,189;2005,2627;62004123
2021-02-10;2009,9375;1985,7397;1998,0636;2000,9783;71425369
2021-02-11;2010,0658;1996,948;2010,0658;2003,6788;56144140
2021-02-12;2025,874;2004,4355;2024,7227;2006,255;59319309
2021-02-15;2041,7038;2029,077;2039,285;2036,0753;60246877
2021-02-16;2043,9685;2033,7637;2038,0739;2038,1823;66484055
2021-02-17;2035,1692;2011,9656;2017,2591;2031,437;76279739
2021-02-18;2025,0856;2007,4834;2015,814;2015,3469;78387857
2021-02-19;2036,9726;2017,552;2036,9726;2019,2104;88486579
2021-02-22;2034,2388;2016,7938;2031,037;2028,2741;73629289
2021-02-23;2036,8561;1993,2837;2016,8343;2034,0581;85106644
2021-02-24;2039,3903;2011,8801;2037,2543;2013,6835;112409471
2021-02-25;2053,5434;2035,9582;2038,9283;2048,409;84357688
2021-02-26;2030,1161;2000,6193;2009,9045;2009,9483;96808896
2021-03-01;2054,7693;2029,7445;2054,6664;2029,7445;66808253
2021-03-02;2074,8387;2049,9561;2067,1;2054,5467;73485655
2021-03-03;2082,1507;2057,1576;2073,7777;2076,4913;86017535
2021-03-04;2074,295;2054,6984;2065,1518;2064,6906;82008302
2021-03-05;2068,6119;2042,2366;2048,5657;2053,9037;75334393
2021-03-08;2106,4273;2056,6662;2103,1016;2062,3386;90622188
2021-03-09;2125,1136;2098,6277;2124,8469;2102,5933;74201184
2021-03-10;2138,0631;2113,5018;2134,4642;2120,3886;81817132
2021-03-11;2167,0971;2140,147;2165,6604;2142,4324;86406820
2021-03-12;2168,9617;2152,3752;2168,9617;2158,078;78287977
2021-03-15;2188,0337;2158,7043;2161,8282;2175,5334;74806614
2021-03-16;2184,4606;2172,3215;2180,1408;2174,0487;84972724
2021-03-17;2179,8383;2166,8092;2172,8563;2176,2179;101040703
2021-03-18;2187,3174;2170,0067;2179,9862;2179,4085;85957339
2021-03-19;2181,6205;2158,7171;2169,1834;2166,0216;115672909
2021-03-22;2178,7499;2150,9894;2174,6304;2160,962;80287798
2021-03-23;2174,675;2150,5088;2168,1211;2172,5833;94289290
2021-03-24;2185,6799;2153,3594;2184,5991;2154,1247;92101143
2021-03-25;2184,2167;2152,5029;2173,2425;2172,9172;85835640
2021-03-26;2198,7965;2177,239;2198,7965;2178,9244;74285274
2021-03-29;2200,3981;2180,2851;2182,213;2197,5252;78851624
2021-03-30;2205,4843;2185,332;2205,4073;2187,2067;75432366
2021-03-31;2201,4556;2188,7332;2192,8572;2195,7402;79598851
2021-04-01;2207,6793;2190,0394;2202,608;2195,2289;37434036
2021-04-06;2230,2735;2216,5718;2230,249;2224,6422;89947900
2021-04-07;2232,8056;2221,307;2229,5585;2230,978;74430289
2021-04-08;2247,6566;2236,137;2240,4012;2237,1946;71453771
2021-04-09;2250,403;2236,8099;2250,403;2243,1801;59468205
2021-04-12;2246,4291;2231,6239;2233,1958;2246,4291;61753013
2021-04-13;2250,2509;2231,0495;2247,2053;2234,6483;87559980
2021-04-14;2246,0402;2223,522;2228,1581;2245,8132;74658138
2021-04-15;2246,041;2232,2419;2242,9836;2232,3778;71670238
2021-04-16;2280,5034;2238,1475;2280,5034;2241,1268;81271831
2021-04-19;2284,8424;2256,345;2257,6013;2280,5034;65168900
2021-04-20;2261,5284;2197,4635;2204,8143;2253,5104;95116175
2021-04-21;2229,6598;2210,6696;2228,2895;2214,5851;84222238
2021-04-22;2241,3502;2222,4159;2232,4186;2241,3502;82629789
2021-04-23;2241,0323;2220,7166;2240,9459;2222,4797;84182404
2021-04-26;2247,6758;2234,5802;2244,3594;2246,4347;63228655
2021-04-27;2262,8421;2237,5578;2262,8421;2248,0965;88814323
2021-04-28;2266,2213;2223,1665;2239,2507;2266,2213;81055197
2021-04-29;2257,4119;2230,8297;2232,8372;2250,1871;101062467
2021-04-30;2243,1202;2217,023;2217,023;2238,9843;50154963
2021-05-03;2238,4104;2211,7288;2231,5917;2225,0057;68430218
2021-05-04;2239,6912;2191,4802;2194,5819;2236,6222;88415983
2021-05-05;2255,5285;2213,7199;2255,494;2214,719;72596142
2021-05-06;2256,8039;2227,3487;2246,6145;2251,2727;73877049
2021-05-07;2269,4378;2247,4437;2260,1307;2266,2333;73360980
2021-05-10;2268,4318;2248,0596;2265,0103;2266,8989;66363903
2021-05-11;2249,6333;2188,5142;2193,7562;2246,205;86617166
2021-05-12;2215,6914;2191,442;2205,795;2191,6163;46251636
2021-05-14;2248,7335;2212,3559;2247,8779;2227,6027;85453265
2021-05-17;2253,5884;2220,085;2230,3968;2245,4541;60565363
2021-05-18;2254,3028;2239,6908;2249,6803;2245,9205;73214850
2021-05-19;2226,6571;2189,484;2201,5117;2224,1289;98477958
2021-05-20;2241,1672;2204,4715;2240,277;2214,7557;78201032
2021-05-21;2249,4595;2226,8851;2240,8386;2249,3301;75827319
2021-05-24;2248,4807;2235,7659;2245,0394;2243,0035;51596864
2021-05-25;2254,4187;2241,3922;2243,1707;2248,2976;68492152
2021-05-26;2252,5662;2220,6511;2227,0673;2245,3267;90513567
2021-05-27;2251,521;2221,3901;2244,4619;2225,0925;168373743
2021-05-28;2258,9316;2240,8854;2255,4548;2249,5725;74478429
2021-05-31;2259,6356;2241,8677;2241,8677;2254,8174;70101957
2021-06-01;2274,9887;2250,7647;2264,5255;2253,0373;78247725
2021-06-02;2275,7518;2259,4368;2268,801;2267,4186;72421954
2021-06-03;2274,0224;2248,6835;2273,3499;2269,8792;69646451
2021-06-04;2286,8518;2262,436;2271,4258;2272,1775;60542580
2021-06-07;2280,0071;2265,7001;2267,7087;2271,2433;51310250
2021-06-08;2281,567;2261,6024;2274,8775;2264,2291;58805438
2021-06-09;2278,2536;2264,8355;2272,2885;2276,4214;51162548
2021-06-10;2273,2521;2260,5207;2267,9217;2273,2521;63309799
2021-06-11;2281,3991;2263,3253;2278,601;2269,33;55348849
2021-06-14;2300,3815;2274,6514;2284,6415;2286,2158;56962469
2021-06-15;2298,1082;2278,1492;2280,0728;2294,8734;62179787
2021-06-16;2293,2825;2273,7875;2286,4082;2283,0245;72315995
2021-06-17;2283,9894;2269,5478;2272,8116;2275,5978;72145820
2021-06-18;2285,8548;2245,2025;2248,0185;2267,6234;108305798
2021-06-21;2270,0654;2227,2501;2265,868;2233,7238;64945138
2021-06-22;2274,0936;2253,6393;2268,0038;2272,2095;63194445
2021-06-23;2275,1262;2242,2408;2242,2408;2272,1207;72665989
2021-06-24;2271,5379;2245,2195;2270,9396;2246,2314;62663322
2021-06-28;2276,978;2254,0151;2256,3386;2275,6254;66195957
2021-06-29;2282,3308;2256,3101;2279,755;2256,7806;56769686
2021-06-30;2285,8498;2249,0169;2263,1308;2280,0467;97114845
2021-07-01;2279,487;2254,4154;2273,8887;2273,3981;69867308
2021-07-02;2299,0065;2279,8668;2288,9291;2280,714;61634141
2021-07-05;2299,3156;2271,9441;2299,066;2286,5369;43511846
2021-07-06;2312,7706;2285,0442;2288,6956;2300,3604;56369569
2021-07-07;2326,0749;2299,7315;2326,0749;2299,7315;62031097
2021-07-08;2321,2258;2279,1195;2289,9436;2317,5591;71030262
2021-07-09;2321,3486;2299,016;2319,5326;2301,9392;61370350
2021-07-12;2338,1045;2313,2138;2337,7301;2320,875;48984742
2021-07-13;2353,3047;2333,6851;2349,1883;2339,9129;56875336
2021-07-14;2358,6754;2338,4206;2356,3396;2344,4091;58696458
2021-07-15;2364,9928;2337,8095;2344,4893;2354,176;65914929
2021-07-16;2355,0591;2332,1219;2338,8045;2348,6549;121521471
2021-07-19;2330,4793;2280,5371;2287,4645;2330,4793;89481146
2021-07-20;2310,1967;2281,9293;2303,5403;2298,1262;87579725
2021-07-21;2338,7329;2316,7839;2334,3727;2317,235;100234327
2021-07-22;2357,1424;2341,0234;2352,3462;2346,9592;69520544
2021-07-23;2384,7993;2357,8375;2384,6869;2363,4528;64017165
2021-07-26;2392,7557;2375,1074;2387,6585;2377,8108;57067053
2021-07-27;2385,7214;2366,9919;2375,9723;2378,2167;59997553
2021-07-28;2384,7706;2373,6207;2381,8902;2378,7839;52205378
2021-07-29;2392,4632;2379,7658;2384,1933;2391,082;53166637
2021-07-30;2373,9933;2353,1406;2369,8932;2369,3802;62937797
2021-08-02;2392,693;2374,7117;2381,6575;2382,4928;54413672
2021-08-03;2383,7468;2370,6489;2380,1433;2382,3727;56115844
2021-08-04;2397,2948;2382,2974;2393,1033;2388,2445;52117723
2021-08-05;2403,6719;2390,3946;2393,6776;2391,0227;46530880
2021-08-06;2396,4058;2379,6768;2380,462;2395,203;43396316
2021-08-09;2385,6989;2367,5077;2384,7579;2375,8013;40525274
2021-08-10;2395,2817;2385,7596;2393,7357;2385,9175;42118245
2021-08-11;2404,3608;2388,2954;2401,4868;2397,1759;45455036
2021-08-12;2406,314;2395,4734;2405,5268;2400,9487;43059419
2021-08-13;2412,6246;2403,7955;2407,0427;2405,9734;41122880
2021-08-16;2397,0755;2368,6591;2373,5476;2396,9914;51325496
2021-08-17;2386,3127;2363,1054;2383,453;2367,26;56327856
2021-08-18;2393,6434;2367,9768;2371,374;2385,5848;51546970
2021-08-19;2350,4536;2314,0778;2330,2962;2341,6762;72534457
2021-08-20;2364,8053;2319,5333;2360,4975;2330,2999;58896861
2021-08-23;2379,5671;2356,2753;2371,5541;2377,7396;48931524
2021-08-24;2381,1811;2358,5797;2367,0518;2378,5886;46484460
2021-08-25;2376,6115;2362,3347;2376,1631;2363,0728;45561225
2021-08-26;2374,6674;2361,8956;2371,7021;2364,2335;48046966
2021-08-27;2376,0334;2364,3533;2373,1377;2369,1734;40137045
2021-08-30;2380,7885;2366,6103;2372,8059;2377,0274;36352381
2021-08-31;2379,8274;2347,6117;2351,2468;2377,0908;88632559
2021-09-01;2375,2881;2356,9921;2368,6694;2369,5114;57769411
2021-09-02;2390,1886;2369,6629;2388,4014;2369,6629;62397821
2021-09-03;2392,9731;2369,7331;2369,7331;2388,4756;60159074
2021-09-06;2398,1461;2377,5748;2394,2631;2379,5897;44474791
2021-09-07;2394,1885;2369,7993;2377,9444;2391,5553;53589903
2021-09-08;2362,8755;2341,3649;2347,1628;2361,1996;67630394
2021-09-09;2367,7104;2327,5702;2353,3943;2329,4202;74645571
2021-09-10;2364,297;2347,5144;2349,6744;2355,5757;61180241
2021-09-13;2358,2263;2335,2319;2335,3389;2355,1015;64940005
2021-09-14;2342,7182;2326,6667;2341,7717;2338,1872;65706041
2021-09-15;2342,862;2318,6285;2324,7456;2338,1803;74628833
2021-09-16;2354,4884;2328,6288;2344,0282;2332,7465;67180016
2021-09-17;2361,0338;2321,4747;2323,5522;2358,6346;124017909
2021-09-20;2299,8054;2257,3178;2272,4639;2296,5348;106247149
2021-09-21;2294,4518;2273,436;2274,8819;2273,6156;70868491
2021-09-22;2302,8182;2284,4992;2299,146;2294,7874;69003296
2021-09-23;2340,1014;2316,989;2338,004;2320,1072;75814185
2021-09-24;2332,3822;2309,1121;2313,2733;2332,3802;60396493
2021-09-27;2333,6482;2300,5837;2304,0121;2329,7206;68956276
2021-09-28;2299,8376;2253,6552;2254,0244;2297,5736;93955455
2021-09-29;2275,309;2250,1893;2255,5491;2264,7447;73173941
2021-09-30;2278,1948;2249,4577;2259,1754;2270,6545;84925426
2021-10-01;2256,5855;2218,2045;2254,1791;2224,3952;80588145
2021-10-04;2254,3788;2228,5173;2233,2976;2241,538;65235079
2021-10-05;2254,8351;2223,6581;2254,8351;2231,7478;66183117
2021-10-06;2239,8345;2203,5835;2221,0639;2239,6931;88099790
2021-10-07;2260,4783;2237,7712;2257,7354;2245,4035;76690853
2021-10-08;2259,2856;2234,7172;2240,2226;2257,6219;62288936
2021-10-11;2234,7413;2215,3578;2233,5185;2232,5038;60631524
2021-10-12;2252,3982;2204,621;2251,0091;2210,1561;67813919
2021-10-13;2280,9849;2235,6731;2276,9531;2246,9582;69919020
2021-10-14;2298,103;2282,0065;2296,7709;2289,6437;77599125
2021-10-15;2318,7856;2298,7525;2314,9757;2305,9624;70439475
2021-10-18;2326,4408;2303,1497;2311,7003;2309,978;79593996
2021-10-19;2329,6371;2314,149;2326,6597;2319,3442;91460097
2021-10-20;2326,7408;2304,3446;2326,2511;2318,7397;100362071
2021-10-21;2328,0723;2307,5437;2325,1509;2311,5576;96335161
2021-10-22;2352,0378;2316,1632;2348,8395;2327,0728;91768670
2021-10-25;2353,6337;2326,7198;2330,1304;2352,9887;82216278
2021-10-26;2352,236;2324,5483;2344,2;2326,9596;95955537
2021-10-27;2339,776;2320,905;2323,1683;2334,0793;89674424
2021-10-28;2316,0244;2301,606;2313,2366;2310,6432;85708398
2021-10-29;2303,1026;2275,3579;2290,8538;2297,4428;83499568
2021-11-01;2310,6104;2295,7654;2302,2584;2301,0132;60372222
2021-11-02;2303,9077;2288,3625;2302,6673;2300,569;72861015
2021-11-03;2317,6696;2295,3733;2317,6696;2300,3739;74353629
2021-11-04;2331,9189;2320,4149;2330,0659;2330,5605;76284287
2021-11-05;2333,6434;2322,5596;2324,8983;2326,2279;40070030
2021-11-08;2337,2264;2319,6022;2331,8451;2320,7313;71950537
2021-11-09;2338,9486;2321,5403;2327,1185;2326,8624;69685669
2021-11-10;2333,165;2316,6392;2331,424;2324,4686;75682927
2021-11-11;2351,0323;2328,5664;2346,4617;2331,0852;67176175
2021-11-12;2366,4612;2345,2511;2365,4499;2347,5228;73128563
2021-11-15;2374,7074;2358,1255;2374,4742;2360,3791;62498789
2021-11-16;2390,3403;2368,9711;2385,6263;2379,2738;66935575
2021-11-17;2384,0993;2364,8923;2384,0993;2376,7822;76750292
2021-11-18;2387,137;2366,829;2373,036;2383,24;75096463
2021-11-19;2389,1114;2356,4003;2373,9227;2379,6295;106248331
2021-11-22;2384,4313;2368,5679;2368,5679;2378,9517;96234958
2021-11-23;2357,6063;2331,7248;2334,3147;2352,1759;79572909
2021-11-24;2352,6503;2324,4588;2336,5044;2339,7793;81198600
2021-11-25;2348,4599;2326,9754;2335,5897;2342,3727;63983121
2021-11-26;2279,6574;2241,6499;2242,1793;2266,6306;131840313
2021-11-29;2286,211;2255,3582;2272,2748;2262,5592;86668881
2021-11-30;2273,9859;2229,5009;2241,6621;2245,2067;178143335
2021-12-01;2292,8826;2252,0446;2290,7241;2261,529;82100854
2021-12-02;2276,1252;2243,6676;2263,2009;2261,4799;91299497
2021-12-03;2283,6706;2238,2946;2240,8325;2278,92;74697541
2021-12-06;2288,6553;2247,7859;2285,5308;2260,3096;81071502
2021-12-07;2338,6759;2304,5004;2334,8451;2305,7112;94883883
2021-12-08;2352,6844;2321,1469;2326,554;2332,6887;138812949
2021-12-09;2340,719;2317,4495;2323,8929;2338,9242;89506640
2021-12-10;2328,7237;2308,4437;2315,7332;2312,1099;72226238
2021-12-13;2342,5085;2309,4471;2310,3486;2322,1117;67450841
2021-12-14;2329,738;2283,2039;2286,3679;2319,8767;75744330
2021-12-15;2302,0198;2280,7652;2293,4561;2289,5515;89747174
2021-12-16;2333,1919;2304,5204;2311,0264;2330,765;97276816
2021-12-17;2309,6065;2286,6321;2305,9194;2304,6487;116287881
2021-12-20;2291,2641;2257,792;2285,7166;2260,5897;100683770
2021-12-21;2319,5211;2302,5134;2319,5211;2305,1289;66459718
2021-12-22;2334,8055;2312,4758;2334,8055;2322,5447;49650682
2021-12-23;2385,6648;2345,9654;2385,6271;2346,3237;55745261
2021-12-27;2410,3959;2377,7636;2406,6137;2381,1612;38237249
2021-12-28;2422,4352;2406,253;2420,4745;2407,9185;40485189
2021-12-29;2424,0637;2410,7611;2418,9042;2421,5544;35400795
2021-12-30;2425,2034;2415,159;2419,7344;2417,6992;46263643
2022-01-03;2450,6766;2424,0409;2444,1886;2424,0409;48665807
2022-01-04;2466,9336;2450,6296;2456,1716;2456,099;69716482
2022-01-05;2460,7091;2442,811;2442,811;2459,476;40390140
2022-01-07;2420,354;2391,6968;2400,9521;2415,4783;93108975
2022-01-10;2415,9108;2346,5661;2352,7331;2413,5207;87427084
2022-01-11;2387,1257;2365,1146;2379,189;2371,1516;79917625
2022-01-12;2405,0039;2374,5865;2399,1757;2398,9812;71171018
2022-01-13;2405,2393;2386,5625;2397,9602;2396,4276;73096696
2022-01-14;2383,5023;2356,0017;2358,2907;2376,122;70580592
2022-01-17;2372,9358;2353,456;2363,1202;2366,7249;49725915
2022-01-18;2351,4991;2309,8632;2322,7963;2351,4991;86896724
2022-01-19;2355,2708;2306,9834;2332,9578;2308,148;83136215
2022-01-20;2359,6299;2325,3811;2354,5087;2343,4285;79253252
2022-01-21;2331,6696;2296,0958;2314,0624;2328,1068;81481644
2022-01-24;2302,2352;2211,4302;2223,9859;2296,6463;111640837
2022-01-25;2262,9547;2225,7304;2239,7236;2250,5652;191029827
2022-01-26;2297,9025;2257,0418;2286,1102;2259,5946;95207253
2022-01-27;2290,0207;2242,2215;2270,1248;2245,4948;97080525
2022-01-28;2271,8705;2232,1215;2266,8201;2267,6203;123946119
2022-01-31;2302,1628;2281,3003;2290,1592;2295,7617;92482222
2022-02-01;2321,6393;2304,0954;2313,2018;2309,1821;82825823
2022-02-02;2331,9108;2317,6517;2324,4773;2327,7523;95721601
2022-02-03;2323,1228;2275,9843;2277,6688;2323,04;99874330
2022-02-04;2300,2472;2250,1422;2254,3021;2295,053;88676074
2022-02-07;2282,0456;2252,1205;2278,6449;2269,9352;66394579
2022-02-08;2291,3188;2262,4632;2274,3977;2274,9616;72104598
2022-02-09;2320,4576;2283,6381;2313,1412;2284,875;77989519
2022-02-10;2324,6721;2299,6459;2314,2604;2320,811;75358483
2022-02-11;2304,4142;2284,3259;2293,7722;2291,9799;63460381
2022-02-14;2247,5496;2210,5847;2240,9653;2240,1265;102572979
2022-02-15;2285,8665;2234,0011;2282,0624;2236,8462;70008697
2022-02-16;2290,9485;2256,7618;2263,4052;2289,5395;113366338
2022-02-17;2272,5707;2224,2458;2229,1471;2267,7839;107497246
2022-02-18;2231,1691;2190,1292;2197,7167;2225,6159;97092499
2022-02-21;2212,6327;2140,6171;2159,2999;2210,4449;84864489
2022-02-22;2175,9946;2108,6864;2157,9158;2109,2642;93544712
2022-02-23;2181,5357;2139,6789;2142,0287;2163,0345;72572031
2022-02-24;2094,7585;2038,2965;2078,0626;2057,1118;347455955
2022-02-25;2143,9172;2074,7354;2141,5243;2100,7927;117986629
2022-02-28;2135,2159;2083,6144;2134,0728;2094,4017;160619444
2022-03-01;2135,0731;2084,9326;2084,9326;2122,3837;115244926
2022-03-02;2107,0636;2041,2399;2096,5336;2066,2733;155772559
2022-03-03;2100,2126;2044,2195;2048,511;2084,9815;96593753
2022-03-04;2039,3252;1982,4316;1985,5415;2023,1083;124719549
2022-03-07;2014,2545;1902,2205;1980,3508;1924,0614;169900754
2022-03-08;2019,9084;1945,5052;1972,0429;1945,5052;121164774
2022-03-09;2041,9255;2000,4341;2041,6151;2023,6427;131971128
2022-03-10;2059,9008;2018,1926;2038,9228;2056,8646;116474273
2022-03-11;2098,2047;2043,7579;2070,7973;2047,6213;118476881
2022-03-14;2115,072;2077,1413;2096,4401;2084,3841;99035291
2022-03-15;2094,671;2044,9885;2085,0831;2076,2739;103668433
2022-03-16;2172,4469;2121,4451;2167,154;2128,3035;131072957
